gutenberg_id,line,section,word,first_appearance,gt_est
84,1454,Chapter 4,preserve,1,0.128409800791282
84,1454,Chapter 4,a,0,0.12847029428095502
84,1454,Chapter 4,calm,0,0.1284613783052259
84,1454,Chapter 4,and,0,0.12845246356696738
84,1455,Chapter 4,peaceful,0,0.12844355006592187
84,1455,Chapter 4,mind,0,0.12836525117957256
84,1455,Chapter 4,and,0,0.12835634496634982
84,1455,Chapter 4,never,0,0.1283474399888997
84,1455,Chapter 4,to,0,0.12833853624696498
84,1455,Chapter 4,allow,0,0.12832963374028858
84,1455,Chapter 4,passion,0,0.12832073246861345
84,1455,Chapter 4,or,0,0.12831183243168262
84,1455,Chapter 4,a,0,0.1283029336292392
84,1455,Chapter 4,transitory,1,0.12829403606102635
84,1455,Chapter 4,desire,0,0.12835448304555855
84,1455,Chapter 4,to,0,0.12834558313687422
84,1456,Chapter 4,disturb,1,0.12833668446231714
84,1456,Chapter 4,his,0,0.12839711591791458
84,1456,Chapter 4,tranquillity,0,0.1283882149046794
84,1456,Chapter 4,i,0,0.1283793151254679
84,1456,Chapter 4,do,0,0.12837041658002357
84,1456,Chapter 4,not,0,0.12836151926808984
84,1456,Chapter 4,think,0,0.1283526231894102
84,1456,Chapter 4,that,0,0.12834372834372834
84,1456,Chapter 4,the,0,0.12833483473078788
84,1456,Chapter 4,pursuit,0,0.1283259423503326
84,1456,Chapter 4,of,0,0.1283170512021063
84,1456,Chapter 4,knowledge,0,0.12830816128585285
84,1457,Chapter 4,is,0,0.12829927260131624
84,1457,Chapter 4,an,0,0.1282903851482405
84,1457,Chapter 4,exception,1,0.12828149892636975
84,1457,Chapter 4,to,0,0.12834187560603963
84,1457,Chapter 4,this,0,0.12833298704896462
84,1457,Chapter 4,rule,0,0.1283240997229917
84,1457,Chapter 4,if,0,0.12824596634582092
84,1457,Chapter 4,the,0,0.12823708627613903
84,1457,Chapter 4,study,0,0.12822820743612823
84,1457,Chapter 4,to,0,0.1282193298255331
84,1457,Chapter 4,which,0,0.12821045344409832
84,1457,Chapter 4,you,0,0.1282015782915686
84,1457,Chapter 4,apply,0,0.1281927043676888
84,1457,Chapter 4,yourself,0,0.12818383167220376
84,1458,Chapter 4,has,0,0.12817496020485847
84,1458,Chapter 4,a,0,0.1281660899653979
84,1458,Chapter 4,tendency,1,0.1281572209535672
84,1458,Chapter 4,to,0,0.12821754774425684
84,1458,Chapter 4,weaken,1,0.12820867639936345
84,1458,Chapter 4,your,0,0.12826899128268993
84,1458,Chapter 4,affections,1,0.12826011760636458
84,1458,Chapter 4,and,0,0.12832042058660764
84,1458,Chapter 4,to,0,0.12831154458048005
84,1458,Chapter 4,destroy,0,0.12830266980218563
84,1458,Chapter 4,your,0,0.12822463517532331
84,1458,Chapter 4,taste,1,0.12821576763485476
84,1458,Chapter 4,for,0,0.12827605283175436
84,1459,Chapter 4,those,0,0.12826718296224587
84,1459,Chapter 4,simple,0,0.12825831431929752
84,1459,Chapter 4,pleasures,0,0.12818030973451328
84,1459,Chapter 4,in,0,0.12810231593501556
84,1459,Chapter 4,which,0,0.12809346052813494
84,1459,Chapter 4,no,0,0.12808460634547592
84,1459,Chapter 4,alloy,1,0.12807575338678462
84,1459,Chapter 4,can,0,0.12813601492846777
84,1459,Chapter 4,possibly,1,0.12812715964063578
84,1459,Chapter 4,mix,1,0.12818740930136135
84,1459,Chapter 4,then,0,0.12824765063571034
84,1459,Chapter 4,that,0,0.1282387894700477
84,1460,Chapter 4,study,0,0.1282299295288103
84,1460,Chapter 4,is,0,0.1282210708117444
84,1460,Chapter 4,certainly,0,0.1282122133185963
84,1460,Chapter 4,unlawful,1,0.1282033570491124
84,1460,Chapter 4,that,0,0.1282635723166183
84,1460,Chapter 4,is,0,0.12825471372332342
84,1460,Chapter 4,to,0,0.12824585635359115
84,1460,Chapter 4,say,0,0.12823700020716802
84,1460,Chapter 4,not,0,0.12822814528380058
84,1460,Chapter 4,befitting,0,0.12821929158323553
84,1460,Chapter 4,the,0,0.12814139740403205
84,1460,Chapter 4,human,0,0.12813255091473938
84,1461,Chapter 4,mind,0,0.12812370564683143
84,1461,Chapter 4,if,0,0.12811486160005522
84,1461,Chapter 4,this,0,0.12810601877415792
84,1461,Chapter 4,rule,0,0.12809717716888674
84,1461,Chapter 4,were,0,0.12808833678398895
84,1461,Chapter 4,always,0,0.12807949761921192
84,1461,Chapter 4,observed,0,0.12807065967430306
84,1461,Chapter 4,if,0,0.12799282412198992
84,1461,Chapter 4,no,0,0.12798399337656963
84,1461,Chapter 4,man,0,0.1279751638496033
84,1461,Chapter 4,allowed,1,0.12796633554083886
84,1461,Chapter 4,any,0,0.128026488238946
84,1461,Chapter 4,pursuit,0,0.12801765760794592
84,1462,Chapter 4,whatsoever,1,0.12800882819504794
84,1462,Chapter 4,to,0,0.12806896551724137
84,1462,Chapter 4,interfere,1,0.12806013378387698
84,1462,Chapter 4,with,0,0.12812025927458282
84,1462,Chapter 4,the,0,0.1281114252223678
84,1462,Chapter 4,tranquillity,0,0.12810259238830668
84,1462,Chapter 4,of,0,0.12809376077214754
84,1462,Chapter 4,his,0,0.1280849303736385
84,1462,Chapter 4,domestic,0,0.12807610119252774
84,1463,Chapter 4,affections,0,0.1279983457402812
84,1463,Chapter 4,greece,1,0.12792060100627198
84,1463,Chapter 4,had,0,0.12798070296347347
84,1463,Chapter 4,not,0,0.12797188339880092
84,1463,Chapter 4,been,0,0.1279630650496141
84,1463,Chapter 4,enslaved,1,0.12795424791566182
84,1463,Chapter 4,cæsar,1,0.12801433099076753
84,1463,Chapter 4,would,0,0.12807440578711676
84,1463,Chapter 4,have,0,0.1280655828051805
84,1463,Chapter 4,spared,1,0.1280567610387821
84,1463,Chapter 4,his,0,0.12811682049869128
84,1464,Chapter 4,country,0,0.1281079964184861
84,1464,Chapter 4,america,0,0.128099173553719
84,1464,Chapter 4,would,0,0.12802148612354522
84,1464,Chapter 4,have,0,0.1280126704310701
84,1464,Chapter 4,been,0,0.12800385595262687
84,1464,Chapter 4,discovered,0,0.12799504268796474
84,1464,Chapter 4,more,0,0.12798623063683304
84,1464,Chapter 4,gradually,0,0.12797741979898114
84,1464,Chapter 4,and,0,0.12796861017415848
84,1464,Chapter 4,the,0,0.12795980176211455
84,1465,Chapter 4,empires,1,0.12795099456259895
84,1465,Chapter 4,of,0,0.12801101169993118
84,1465,Chapter 4,mexico,1,0.12800220218842476
84,1465,Chapter 4,and,0,0.12806220754197634
84,1465,Chapter 4,peru,1,0.1280533957200853
84,1465,Chapter 4,had,0,0.12811338929406907
84,1465,Chapter 4,not,0,0.12810457516339868
84,1465,Chapter 4,been,0,0.12809576224545954
84,1465,Chapter 4,destroyed,0,0.12808695054000138
84,1467,Chapter 4,but,0,0.12807814004677398
84,1467,Chapter 4,i,0,0.1280693307655272
84,1467,Chapter 4,forget,0,0.128060522696011
84,1467,Chapter 4,that,0,0.12805171583797537
84,1467,Chapter 4,i,0,0.1280429101911704
84,1467,Chapter 4,am,0,0.1280341057553462
84,1467,Chapter 4,moralizing,1,0.12802530253025302
84,1467,Chapter 4,in,0,0.12808525266414575
84,1467,Chapter 4,the,0,0.1280764471332325
84,1467,Chapter 4,most,0,0.12806764281295113
84,1467,Chapter 4,interesting,0,0.12805883970305196
84,1467,Chapter 4,part,0,0.12798130455701423
84,1467,Chapter 4,of,0,0.1279725085910653
84,1467,Chapter 4,my,0,0.12796371383410074
84,1468,Chapter 4,tale,0,0.12795492028587135
84,1468,Chapter 4,and,0,0.12794612794612795
84,1468,Chapter 4,your,0,0.1279373368146214
84,1468,Chapter 4,looks,0,0.12792854689110272
84,1468,Chapter 4,remind,1,0.1279197581753229
84,1468,Chapter 4,me,0,0.12797966614000136
84,1468,Chapter 4,to,0,0.12797087512020883
84,1468,Chapter 4,proceed,0,0.12796208530805686
84,1470,Chapter 4,my,0,0.1279532967032967
84,1470,Chapter 4,father,0,0.12794450930567955
84,1470,Chapter 4,made,0,0.12793572311495674
84,1470,Chapter 4,no,0,0.12792693813087963
84,1470,Chapter 4,reproach,1,0.12791815435319967
84,1470,Chapter 4,in,0,0.1279780295228287
84,1470,Chapter 4,his,0,0.12796924344363586
84,1470,Chapter 4,letters,0,0.1279604585707421
84,1470,Chapter 4,and,0,0.12795167490389894
84,1470,Chapter 4,only,0,0.1279428924428581
84,1470,Chapter 4,took,0,0.1279341111873713
84,1470,Chapter 4,notice,0,0.12792533113719032
84,1470,Chapter 4,of,0,0.12791655229206697
84,1470,Chapter 4,my,0,0.12790777465175324
84,1471,Chapter 4,silence,0,0.1278989982160011
84,1471,Chapter 4,by,0,0.1278902229845626
84,1471,Chapter 4,inquiring,1,0.1278814489571899
84,1471,Chapter 4,into,0,0.12794127735473693
84,1471,Chapter 4,my,0,0.12793250102894774
84,1471,Chapter 4,occupations,0,0.1279237259071267
84,1471,Chapter 4,more,0,0.12791495198902605
84,1471,Chapter 4,particularly,0,0.12790617927439818
84,1471,Chapter 4,than,0,0.12789740776299546
84,1471,Chapter 4,before,0,0.12788863745457038
84,1472,Chapter 4,winter,0,0.1278798683488755
84,1472,Chapter 4,spring,0,0.12787110044566335
84,1472,Chapter 4,and,0,0.12779377485259838
84,1472,Chapter 4,summer,0,0.12778501405360937
84,1472,Chapter 4,passed,0,0.12777625445571703
84,1472,Chapter 4,away,0,0.12776749605867435
84,1472,Chapter 4,during,0,0.1277587388622344
84,1472,Chapter 4,my,0,0.12774998286615036
84,1472,Chapter 4,labours,0,0.12774122807017543
84,1472,Chapter 4,but,0,0.1277324744740629
84,1472,Chapter 4,i,0,0.12772372207756613
84,1472,Chapter 4,did,0,0.1277149708804385
84,1472,Chapter 4,not,0,0.12770622088243355
84,1473,Chapter 4,watch,0,0.12769747208330479
84,1473,Chapter 4,the,0,0.12768872448280585
84,1473,Chapter 4,blossom,1,0.12767997808069045
84,1473,Chapter 4,or,0,0.12773972602739725
84,1473,Chapter 4,the,0,0.12773097733031985
84,1473,Chapter 4,expanding,1,0.12772222983152992
84,1473,Chapter 4,leaves,1,0.12778196261042252
84,1473,Chapter 4,sights,1,0.12784168720898384
84,1473,Chapter 4,which,0,0.1279014036288942
84,1473,Chapter 4,before,0,0.12789264685745583
84,1473,Chapter 4,always,0,0.12788389128500033
84,1474,Chapter 4,yielded,0,0.1278751369112815
84,1474,Chapter 4,me,0,0.1277979327811623
84,1474,Chapter 4,supreme,1,0.12778918548939083
84,1474,Chapter 4,delight,0,0.1278488809800835
84,1474,Chapter 4,so,0,0.12784013139885025
84,1474,Chapter 4,deeply,0,0.1278313830151235
84,1474,Chapter 4,was,0,0.12782263582865744
84,1474,Chapter 4,i,0,0.1278138898392063
84,1474,Chapter 4,engrossed,1,0.12780514504652435
84,1474,Chapter 4,in,0,0.12786481494150648
84,1474,Chapter 4,my,0,0.12785606786154058
84,1475,Chapter 4,occupation,0,0.1278473219782475
84,1475,Chapter 4,the,0,0.12783857729138168
84,1475,Chapter 4,leaves,0,0.12782983380069762
84,1475,Chapter 4,of,0,0.127752701408836
84,1475,Chapter 4,that,0,0.12774396498666485
84,1475,Chapter 4,year,0,0.12773522975929977
84,1475,Chapter 4,had,0,0.12772649572649572
84,1475,Chapter 4,withered,1,0.12771776288800765
84,1475,Chapter 4,before,0,0.12777739796267176
84,1475,Chapter 4,my,0,0.12776866283839214
84,1475,Chapter 4,work,0,0.12775992890833276
84,1475,Chapter 4,drew,0,0.1277511961722488
84,1475,Chapter 4,near,0,0.12774246462989544
84,1476,Chapter 4,to,0,0.12773373428102788
84,1476,Chapter 4,a,0,0.1277250051254015
84,1476,Chapter 4,close,1,0.12771627716277162
84,1476,Chapter 4,and,0,0.12777587974034849
84,1476,Chapter 4,now,0,0.12776714949439738
84,1476,Chapter 4,every,0,0.12775842044134728
84,1476,Chapter 4,day,0,0.12774969258095367
84,1476,Chapter 4,showed,0,0.1277409659129722
84,1476,Chapter 4,me,0,0.1276639344262295
84,1476,Chapter 4,more,0,0.1276552148077317
84,1476,Chapter 4,plainly,1,0.12764649638027592
84,1476,Chapter 4,how,0,0.12770607116028138
84,1476,Chapter 4,well,0,0.12769735045069652
84,1476,Chapter 4,i,0,0.12768863093205873
84,1476,Chapter 4,had,0,0.12767991260412398
84,1477,Chapter 4,succeeded,0,0.12767119546664846
84,1477,Chapter 4,but,0,0.12759421081376296
84,1477,Chapter 4,my,0,0.12758550071677247
84,1477,Chapter 4,enthusiasm,0,0.1275767918088737
84,1477,Chapter 4,was,0,0.12756808408982323
84,1477,Chapter 4,checked,1,0.12755937755937755
84,1477,Chapter 4,by,0,0.12761891762778954
84,1477,Chapter 4,my,0,0.12761020881670534
84,1477,Chapter 4,anxiety,0,0.1276015011941317
84,1477,Chapter 4,and,0,0.1275245633187773
84,1477,Chapter 4,i,0,0.1275158627277069
84,1477,Chapter 4,appeared,0,0.12750716332378223
84,1478,Chapter 4,rather,0,0.12749846510676036
84,1478,Chapter 4,like,0,0.12748976807639836
84,1478,Chapter 4,one,0,0.12748107223245345
84,1478,Chapter 4,doomed,1,0.12747237757468285
84,1478,Chapter 4,by,0,0.1275318829707427
84,1478,Chapter 4,slavery,1,0.12752318603382434
84,1478,Chapter 4,to,0,0.12758267984998295
84,1478,Chapter 4,toil,0,0.12757398063548342
84,1478,Chapter 4,in,0,0.12749710233858322
84,1478,Chapter 4,the,0,0.12748841014453233
84,1478,Chapter 4,mines,1,0.12747971913559206
84,1478,Chapter 4,or,0,0.12753919563735513
84,1478,Chapter 4,any,0,0.12753050235157795
84,1478,Chapter 4,other,0,0.12752181025081788
84,1479,Chapter 4,unwholesome,1,0.1275131193348327
84,1479,Chapter 4,trade,1,0.1275725773476898
84,1479,Chapter 4,than,0,0.1276320272572402
84,1479,Chapter 4,an,0,0.12762333060779504
84,1479,Chapter 4,artist,1,0.12761463514342167
84,1479,Chapter 4,occupied,0,0.12767407003678977
84,1479,Chapter 4,by,0,0.12766537230056543
84,1479,Chapter 4,his,0,0.1276566757493188
84,1479,Chapter 4,favourite,0,0.12764798038280772
84,1479,Chapter 4,employment,0,0.12763928620079007
84,1480,Chapter 4,every,0,0.12763059320302392
84,1480,Chapter 4,night,0,0.12762190138926724
84,1480,Chapter 4,i,0,0.12761321075927817
84,1480,Chapter 4,was,0,0.12760452131281494
84,1480,Chapter 4,oppressed,1,0.12759583304963573
84,1480,Chapter 4,by,0,0.12765522875816993
84,1480,Chapter 4,a,0,0.12764653822588332
84,1480,Chapter 4,slow,0,0.12763784887678692
84,1480,Chapter 4,fever,0,0.12756109182492684
84,1480,Chapter 4,and,0,0.12755240947454397
84,1480,Chapter 4,i,0,0.12754372830599606
84,1480,Chapter 4,became,0,0.12753504831904178
84,1480,Chapter 4,nervous,1,0.12752636951343996
84,1480,Chapter 4,to,0,0.12758573761567774
84,1480,Chapter 4,a,0,0.12757705654215146
84,1480,Chapter 4,most,0,0.12756837664988435
84,1481,Chapter 4,painful,0,0.12755969793863528
84,1481,Chapter 4,degree,0,0.1274829931972789
84,1481,Chapter 4,the,0,0.12747432147472962
84,1481,Chapter 4,fall,1,0.127465650931846
84,1481,Chapter 4,of,0,0.1275249948990002
84,1481,Chapter 4,a,0,0.12751632208922742
84,1481,Chapter 4,leaf,1,0.12750765045902754
84,1481,Chapter 4,startled,1,0.1275669794641643
84,1481,Chapter 4,me,0,0.1276263004011695
84,1481,Chapter 4,and,0,0.12761762306227903
84,1481,Chapter 4,i,0,0.1276089469032565
84,1481,Chapter 4,shunned,1,0.1276002719238613
84,1481,Chapter 4,my,0,0.1276595744680851
84,1481,Chapter 4,fellow,0,0.12765089722675366
84,1482,Chapter 4,creatures,0,0.12764222116495616
84,1482,Chapter 4,as,0,0.12763354628245208
84,1482,Chapter 4,if,0,0.12762487257900101
84,1482,Chapter 4,i,0,0.1276162000543626
84,1482,Chapter 4,had,0,0.12760752870829653
84,1482,Chapter 4,been,0,0.12759885854056258
84,1482,Chapter 4,guilty,1,0.12759018955092058
84,1482,Chapter 4,of,0,0.12764945652173912
84,1482,Chapter 4,a,0,0.12764078527273962
84,1482,Chapter 4,crime,1,0.1276321152017389
84,1482,Chapter 4,sometimes,0,0.12769136724852273
84,1482,Chapter 4,i,0,0.12768269491985873
84,1482,Chapter 4,grew,0,0.12767402376910017
84,1482,Chapter 4,alarmed,0,0.12766535379600708
84,1482,Chapter 4,at,0,0.12758878250831807
84,1483,Chapter 4,the,0,0.1275801195002716
84,1483,Chapter 4,wreck,0,0.12757145766854505
84,1483,Chapter 4,i,0,0.12756279701289885
84,1483,Chapter 4,perceived,0,0.12755413753309347
84,1483,Chapter 4,that,0,0.12754547922888948
84,1483,Chapter 4,i,0,0.12753682210004752
84,1483,Chapter 4,had,0,0.12752816614632823
84,1483,Chapter 4,become,0,0.12751951136749237
84,1483,Chapter 4,the,0,0.12751085776330076
84,1483,Chapter 4,energy,1,0.12750220533351428
84,1483,Chapter 4,of,0,0.12756140588953724
84,1483,Chapter 4,my,0,0.12755275120428794
84,1483,Chapter 4,purpose,0,0.12754409769335143
84,1483,Chapter 4,alone,0,0.1275354453564887
84,1484,Chapter 4,sustained,1,0.12752679419346086
84,1484,Chapter 4,me,0,0.12758597300413757
84,1484,Chapter 4,my,0,0.12757731958762886
84,1484,Chapter 4,labours,0,0.12756866734486266
84,1484,Chapter 4,would,0,0.12756001627560015
84,1484,Chapter 4,soon,0,0.12755136637960263
84,1484,Chapter 4,end,0,0.12754271765663142
84,1484,Chapter 4,and,0,0.1275340701064479
84,1484,Chapter 4,i,0,0.12752542372881356
84,1484,Chapter 4,believed,0,0.12751677852348994
84,1484,Chapter 4,that,0,0.12750813449023862
84,1484,Chapter 4,exercise,0,0.12749949162882127
84,1484,Chapter 4,and,0,0.12742307170936695
84,1485,Chapter 4,amusement,1,0.12741443578447983
84,1485,Chapter 4,would,0,0.12747357007319057
84,1485,Chapter 4,then,0,0.12746493189672697
84,1485,Chapter 4,drive,1,0.12745629489090662
84,1485,Chapter 4,away,0,0.12751541432346364
84,1485,Chapter 4,incipient,1,0.12750677506775068
84,1485,Chapter 4,disease,0,0.12756588307025268
84,1485,Chapter 4,and,0,0.12748950006774148
84,1485,Chapter 4,i,0,0.1274808643229696
84,1485,Chapter 4,promised,0,0.12747222974803576
84,1485,Chapter 4,myself,0,0.12746359634270232
84,1486,Chapter 4,both,0,0.12745496410673168
84,1486,Chapter 4,of,0,0.12737861447822849
84,1486,Chapter 4,these,0,0.1273699891657638
84,1486,Chapter 4,when,0,0.12736136502132847
84,1486,Chapter 4,my,0,0.12735274204468516
84,1486,Chapter 4,creation,0,0.12734412023559677
84,1486,Chapter 4,should,0,0.12733549959382615
84,1486,Chapter 4,be,0,0.12732688011913626
84,1486,Chapter 4,complete,1,0.1273182618112901
84,1494,Chapter 5,it,0,0.12737732656514383
84,1494,Chapter 5,was,0,0.12736870600974554
84,1494,Chapter 5,on,0,0.12736008662110035
84,1494,Chapter 5,a,0,0.12735146839897143
84,1494,Chapter 5,dreary,1,0.127342851343122
84,1494,Chapter 5,night,0,0.12740189445196212
84,1494,Chapter 5,of,0,0.1273932751505311
84,1494,Chapter 5,november,1,0.12738465701528887
84,1494,Chapter 5,that,0,0.12744368531421227
84,1494,Chapter 5,i,0,0.12743506493506493
84,1494,Chapter 5,beheld,0,0.12742644572201556
84,1494,Chapter 5,the,0,0.12741782767482754
84,1494,Chapter 5,accomplishment,1,0.12740921079326437
84,1495,Chapter 5,of,0,0.12746821747362727
84,1495,Chapter 5,my,0,0.1274595983501251
84,1495,Chapter 5,toils,0,0.12745098039215685
84,1495,Chapter 5,with,0,0.12744236359948619
84,1495,Chapter 5,an,0,0.12743374797187668
84,1495,Chapter 5,anxiety,0,0.12742513350909213
84,1495,Chapter 5,that,0,0.1274165202108963
84,1495,Chapter 5,almost,0,0.12740790807705304
84,1495,Chapter 5,amounted,1,0.1273992971073263
84,1495,Chapter 5,to,0,0.12745826856795298
84,1495,Chapter 5,agony,1,0.12744965535883226
84,1495,Chapter 5,i,0,0.12750861544698966
84,1496,Chapter 5,collected,0,0.1275
84,1496,Chapter 5,the,0,0.12742382271468145
84,1496,Chapter 5,instruments,0,0.12741521416024862
84,1496,Chapter 5,of,0,0.1274066067688982
84,1496,Chapter 5,life,0,0.1273980005403945
84,1496,Chapter 5,around,0,0.12738939547450187
84,1496,Chapter 5,me,0,0.12738079157098472
84,1496,Chapter 5,that,0,0.12737218882960763
84,1496,Chapter 5,i,0,0.12736358725013505
84,1496,Chapter 5,might,0,0.12735498683233168
84,1496,Chapter 5,infuse,1,0.1273463875759622
84,1496,Chapter 5,a,0,0.12740530686651813
84,1497,Chapter 5,spark,1,0.12739670537402106
84,1497,Chapter 5,of,0,0.1274556133126308
84,1497,Chapter 5,being,0,0.1274470095855272
84,1497,Chapter 5,into,0,0.12743840701991224
84,1497,Chapter 5,the,0,0.12742980561555076
84,1497,Chapter 5,lifeless,0,0.1274212053722076
84,1497,Chapter 5,thing,1,0.12741260628964773
84,1497,Chapter 5,that,0,0.12747148930427155
84,1497,Chapter 5,lay,0,0.12746288798920377
84,1497,Chapter 5,at,0,0.12745428783482896
84,1497,Chapter 5,my,0,0.12744568884091215
84,1497,Chapter 5,feet,0,0.1274370910072185
84,1497,Chapter 5,it,0,0.12742849433351322
84,1497,Chapter 5,was,0,0.12741989881956156
84,1498,Chapter 5,already,0,0.12741130446512883
84,1498,Chapter 5,one,0,0.12740271126998043
84,1498,Chapter 5,in,0,0.12739411923388186
84,1498,Chapter 5,the,0,0.12738552835659855
84,1498,Chapter 5,morning,0,0.12737693863789615
84,1498,Chapter 5,the,0,0.1273683500775403
84,1498,Chapter 5,rain,1,0.12735976267529667
84,1498,Chapter 5,pattered,1,0.12741859367626238
84,1498,Chapter 5,dismally,1,0.12747741674531482
84,1498,Chapter 5,against,0,0.12753623188405797
84,1498,Chapter 5,the,0,0.12746023186842814
84,1499,Chapter 5,panes,1,0.1274516411673519
84,1499,Chapter 5,and,0,0.12751044615177248
84,1499,Chapter 5,my,0,0.12750185322461083
84,1499,Chapter 5,candle,1,0.12749326145552561
84,1499,Chapter 5,was,0,0.12755205174853446
84,1499,Chapter 5,nearly,0,0.12754345775501955
84,1499,Chapter 5,burnt,1,0.12753486491949068
84,1499,Chapter 5,out,0,0.12759364052815952
84,1499,Chapter 5,when,0,0.12758504546985516
84,1499,Chapter 5,by,0,0.1275764515694463
84,1499,Chapter 5,the,0,0.127567858826699
84,1499,Chapter 5,glimmer,1,0.1275592672413793
84,1499,Chapter 5,of,0,0.12761802141558354
84,1499,Chapter 5,the,0,0.12760942760942762
84,1500,Chapter 5,half,0,0.1276008349606087
84,1500,Chapter 5,extinguished,0,0.12759224346889309
84,1500,Chapter 5,light,0,0.12751632666801319
84,1500,Chapter 5,i,0,0.12750774202235088
84,1500,Chapter 5,saw,0,0.12749915853248064
84,1500,Chapter 5,the,0,0.1274905761981691
84,1500,Chapter 5,dull,1,0.12748199501918286
84,1500,Chapter 5,yellow,1,0.12754071880468434
84,1500,Chapter 5,eye,0,0.12759943468604887
84,1500,Chapter 5,of,0,0.12759084791386271
84,1500,Chapter 5,the,0,0.1275822622972882
84,1500,Chapter 5,creature,0,0.12757367783609205
84,1501,Chapter 5,open,0,0.12756509453004103
84,1501,Chapter 5,it,0,0.127489235737352
84,1501,Chapter 5,breathed,1,0.12748065926673394
84,1501,Chapter 5,hard,0,0.1275393515404278
84,1501,Chapter 5,and,0,0.12753077285262662
84,1501,Chapter 5,a,0,0.1275221953188055
84,1501,Chapter 5,convulsive,1,0.1275136189387316
84,1501,Chapter 5,motion,0,0.12757229320780095
84,1501,Chapter 5,agitated,1,0.1274964696388945
84,1501,Chapter 5,its,0,0.12755513717052178
84,1501,Chapter 5,limbs,0,0.12754656088213542
84,1503,Chapter 5,how,0,0.12753798574694097
84,1503,Chapter 5,can,0,0.1275294117647059
84,1503,Chapter 5,i,0,0.12752083893519764
84,1503,Chapter 5,describe,0,0.12751226725818376
84,1503,Chapter 5,my,0,0.12750369673343193
84,1503,Chapter 5,emotions,1,0.12749512736070973
84,1503,Chapter 5,at,0,0.12755376344086022
84,1503,Chapter 5,this,0,0.12754519185538607
84,1503,Chapter 5,catastrophe,0,0.1275366214218519
84,1503,Chapter 5,or,0,0.12746086138547336
84,1503,Chapter 5,how,0,0.12745229776941683
84,1503,Chapter 5,delineate,1,0.1274437353039973
84,1504,Chapter 5,the,0,0.1275023512024721
84,1504,Chapter 5,wretch,1,0.12749378652515617
84,1504,Chapter 5,whom,0,0.1275523911875336
84,1504,Chapter 5,with,0,0.12754382429981867
84,1504,Chapter 5,such,0,0.12753525856279382
84,1504,Chapter 5,infinite,1,0.12752669397622726
84,1504,Chapter 5,pains,0,0.12758528068761751
84,1504,Chapter 5,and,0,0.12750956825354193
84,1504,Chapter 5,care,0,0.12750100711695986
84,1504,Chapter 5,i,0,0.12749244712990937
84,1504,Chapter 5,had,0,0.12748388829215898
84,1504,Chapter 5,endeavoured,0,0.1274753306034772
84,1504,Chapter 5,to,0,0.12746677406363272
84,1505,Chapter 5,form,0,0.12745821867239412
84,1505,Chapter 5,his,0,0.1274496644295302
84,1505,Chapter 5,limbs,0,0.12744111133480973
84,1505,Chapter 5,were,0,0.1274325593880016
84,1505,Chapter 5,in,0,0.12742400858887473
84,1505,Chapter 5,proportion,1,0.12741545893719808
84,1505,Chapter 5,and,0,0.1274740020127474
84,1505,Chapter 5,i,0,0.12746545015430027
84,1505,Chapter 5,had,0,0.1274568994432146
84,1505,Chapter 5,selected,1,0.12744834987925946
84,1505,Chapter 5,his,0,0.127506875041921
84,1505,Chapter 5,features,0,0.12749832327297117
84,1505,Chapter 5,as,0,0.12748977265106298
84,1506,Chapter 5,beautiful,0,0.12748122317596566
84,1506,Chapter 5,beautiful,0,0.12747267484744854
84,1506,Chapter 5,great,0,0.12746412766528095
84,1506,Chapter 5,god,0,0.12745558162923232
84,1506,Chapter 5,his,0,0.12744703673907215
84,1506,Chapter 5,yellow,0,0.12743849299456994
84,1506,Chapter 5,skin,1,0.12736291728113688
84,1506,Chapter 5,scarcely,0,0.12742140894161808
84,1506,Chapter 5,covered,0,0.1274128686327078
84,1507,Chapter 5,the,0,0.1273373098317807
84,1507,Chapter 5,work,0,0.12732877630344458
84,1507,Chapter 5,of,0,0.12732024391878308
84,1507,Chapter 5,muscles,0,0.12731171267756633
84,1507,Chapter 5,and,0,0.1272361809045226
84,1507,Chapter 5,arteries,1,0.1272276564384296
84,1507,Chapter 5,beneath,1,0.12728612581228646
84,1507,Chapter 5,his,0,0.12734458735262594
84,1507,Chapter 5,hair,0,0.12733605733806685
84,1507,Chapter 5,was,0,0.12726054922973878
84,1507,Chapter 5,of,0,0.1272520259862032
84,1507,Chapter 5,a,0,0.12724350388427538
84,1507,Chapter 5,lustrous,0,0.12723498292372598
84,1508,Chapter 5,black,0,0.127159501807955
84,1508,Chapter 5,and,0,0.12708403080013392
84,1508,Chapter 5,flowing,1,0.12707552222817353
84,1508,Chapter 5,his,0,0.12713396264310103
84,1508,Chapter 5,teeth,0,0.1271254518677199
84,1508,Chapter 5,of,0,0.12705000334694425
84,1508,Chapter 5,a,0,0.12704149933065595
84,1508,Chapter 5,pearly,1,0.12703299645271401
84,1508,Chapter 5,whiteness,1,0.12709142015794406
84,1508,Chapter 5,but,0,0.12714983604363247
84,1508,Chapter 5,these,0,0.12714132762312633
84,1509,Chapter 5,luxuriances,1,0.12713282034125126
84,1509,Chapter 5,only,0,0.12719122173156697
84,1509,Chapter 5,formed,0,0.12718271224994981
84,1509,Chapter 5,a,0,0.12717420390687717
84,1509,Chapter 5,more,0,0.12716569670212055
84,1509,Chapter 5,horrid,1,0.1271571906354515
84,1509,Chapter 5,contrast,0,0.1272155708648251
